"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"IUCNCriteria";"Reference";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine"
"INBO_RL_VAL_GRA_2017_2333";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Acrididae";"Psophus";"stridulus";"Psophus stridulus";"Klappersprinkhaan";"Regionaal uitgestorven";"RE";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2334";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tettigoniidae";"Roeseliana";"roeselii";"Roeseliana roeselii";"Greppelsprinkhaan";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Grasslands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2338";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Acrididae";"Stenobothrus";"lineatus";"Stenobothrus lineatus";"Zoemertje";"Regionaal uitgestorven";"RE";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Grasslands";;"Low";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2339";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Acrididae";"Stenobothrus";"stigmaticus";"Stenobothrus stigmaticus";"Schavertje";"Ernstig bedreigd";"CR";"LC";"IUCN";"Ba(i,ii)b(i,iii)";"Maes_etal_2017";"Terrestrial";"Grasslands";;"Low";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2340";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Acrididae";"Stethophyma";"grossum";"Stethophyma grossum";"Moerassprinkhaan";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2341";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tetrigidae";"Tetrix";"bipunctata";"Tetrix bipunctata";"Bosdoorntje";"Regionaal uitgestorven";"RE";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Heathlands";;"Low";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2342";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tetrigidae";"Tetrix";"ceperoi";"Tetrix ceperoi";"Zanddoorntje";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2343";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tetrigidae";"Tetrix";"subulata";"Tetrix subulata";"Zeggendoorntje";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2344";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tetrigidae";"Tetrix";"tenuicornis";"Tetrix tenuicornis";"Kalkdoorntje";"Kwetsbaar";"VU";"LC";"IUCN";"Ba(i,ii)b(ii,iii)";"Maes_etal_2017";"Terrestrial";"Grasslands";;"Low";"Shortlived";"Low";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2345";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tetrigidae";"Tetrix";"undulata";"Tetrix undulata";"Gewoon doorntje";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"Low";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_GRA_2017_2347";"Grasshoppers";2017;"Animalia";"Arthropoda";"Insecta";"Orthoptera";"Tettigoniidae";"Tettigonia";"viridissima";"Tettigonia viridissima";"Grote groene sabelsprinkhaan";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2017";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2614";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Adalia";"bipunctata";"Adalia bipunctata";"Tweestippelig lieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"A2ce;B2b(ii,v)";"Adriaens_etal_2015";"Terrestrial";"Eurytopic";;"High";"Shortlived";"Low";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2616";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Adalia";"decempunctata";"Adalia decempunctata";"Tienstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2617";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Anatis";"ocellata";"Anatis ocellata";"Oogvleklieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2618";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Anisosticta";"novemdecimpunctata";"Anisosticta novemdecimpunctata";"Negentienpuntlieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"B2b(iii)";"Adriaens_etal_2015";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2619";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Aphidecta";"obliterata";"Aphidecta obliterata";"Bruin lieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"A2c;B2b(ii)";"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2620";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Calvia";"decemguttata";"Calvia decemguttata";"Tienvleklieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2621";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Calvia";"quatuordecimguttata";"Calvia quatuordecimguttata";"Roomvleklieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2623";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Chilocorus";"bipustulatus";"Chilocorus bipustulatus";"Heidelieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"A2c;B2a(i)b(iii)";"Adriaens_etal_2015";"Terrestrial";"Heathlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2624";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Chilocorus";"renipustulatus";"Chilocorus renipustulatus";"Wilgenlieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2625";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinella";"hieroglyphica";"Coccinella hieroglyphica";"Hiërogliefenlieveheersbeestje";"Bedreigd";"EN";;"IUCN";"A2c;B2a(i)b(ii,iii)";"Adriaens_etal_2015";"Terrestrial";"Heathlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2626";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinella";"magnifica";"Coccinella magnifica";"Schitterend lieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"B2a(i)b(iii)";"Adriaens_etal_2015";"Terrestrial";"Heathlands";;"High";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2627";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinella";"quinquepunctata";"Coccinella quinquepunctata";"Vijfstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2628";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinella";"septempunctata";"Coccinella septempunctata";"Zevenstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2629";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinella";"undecimpunctata";"Coccinella undecimpunctata";"Elfstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2630";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Coccinula";"quatuordecimpustulata";"Coccinula quatuordecimpustulata";"Veertienvleklieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"B2b(iii)";"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2631";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Cynegetis";"impunctata";"Cynegetis impunctata";"Onbestippeld lieveheersbeestje";"Bedreigd";"EN";;"IUCN";"B2a(i)b(iii)";"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2632";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Exochomus";"nigromaculatus";"Exochomus nigromaculatus";"Zwart lieveheersbeestje";"Bedreigd";"EN";;"IUCN";"A2c;B2a(i)b(ii,iii)";"Adriaens_etal_2015";"Terrestrial";"Heathlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2633";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Exochomus";"quadripustulatus";"Exochomus quadripustulatus";"Viervleklieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2634";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Halyzia";"sedecimguttata";"Halyzia sedecimguttata";"Meeldauwlieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2636";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Harmonia";"quadripunctata";"Harmonia quadripunctata";"Harlekijnlieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"A2c;B2b(ii)";"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2637";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Henosepilachna";"argus";"Henosepilachna argus";"Heggenranklieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"B2a(i)";"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2638";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Hippodamia";"septemmaculata";"Hippodamia septemmaculata";"Zevenvleklieveheersbeestje";"Uitgestorven in Vlaanderen";"RE";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2639";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Hippodamia";"tredecimpunctata";"Hippodamia tredecimpunctata";"Dertienstippelig lieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"B2a(i)b(iii)";"Adriaens_etal_2015";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2641";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Hippodamia";"variegata";"Hippodamia variegata";"Ruigtelieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2642";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Myrrha";"octodecimguttata";"Myrrha octodecimguttata";"Achttienstippelig lieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"B2a(i)";"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2643";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Myzia";"oblongoguttata";"Myzia oblongoguttata";"Gestreept lieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"A2c;B2b(ii)";"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2644";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Oenopia";"conglobata";"Oenopia conglobata";"Vloeivleklieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2645";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Oenopia";"impustulata";"Oenopia impustulata";"Ongevlekt lieveheersbeestje";"Onvoldoende data";"DD";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Heathlands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2646";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Platynaspis";"luteorubra";"Platynaspis luteorubra";"Behaard lieveheersbeestje";"Kwetsbaar";"VU";;"IUCN";"B2a(i)b(iii)";"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2647";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Propylea";"quatuordecimpunctata";"Propylea quatuordecimpunctata";"Veertienstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2648";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Psyllobora";"vigintiduopunctata";"Psyllobora vigintiduopunctata";"Tweeëntwintigstippelig lieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2649";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Sospita";"vigintiguttata";"Sospita vigintiguttata";"Twintigvleklieveheersbeestje";"Uitgestorven in Vlaanderen";"RE";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2650";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Subcoccinella";"vigintiquatuorpunctata";"Subcoccinella vigintiquatuorpunctata";"Vierentwintigstippelig lieveheersbeestje";"Bijna in gevaar";"NT";;"IUCN";"A2c;B2b(ii,iii)";"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Mesotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2651";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Tytthaspis";"sedecimpunctata";"Tytthaspis sedecimpunctata";"Zestienpuntlieveheersbeestje";"Momenteel niet in gevaar";"LC";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_LAD_2014_2652";"Ladybirds";2014;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Coccinellidae";"Vibidia";"duodecimguttata";"Vibidia duodecimguttata";"Twaalfvleklieveheersbeestje";"Onvoldoende data";"DD";;"IUCN";;"Adriaens_etal_2015";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_MAM_2014_3275";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Muridae";"Apodemus";"flavicollis";"Apodemus flavicollis";"Grote bosmuis";"Bijna in gevaar";"NT";"LC";"IUCN";"B1a(ii)";"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3276";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Muridae";"Apodemus";"sylvaticus";"Apodemus sylvaticus";"Bosmuis";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Shrubs";;"Low";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3277";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Cricetidae";"Arvicola";"amphibius";"Arvicola amphibius/scherman";"Woelrat";"Bijna in gevaar";"NT";"LC";"IUCN";"A2c;B1b(ii)";"Maes_etal_2014";"SemiAquatic";"Rheophilous";;"Low";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3280";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Chiroptera";"Vespertilionidae";"Barbastella";"barbastellus";"Barbastella barbastellus";"Mopsvleermuis";"Regionaal uitgestorven";"RE";"VU";"IUCN";;"Maes_etal_2014";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3283";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Canis";"lupus";"Canis lupus";"Wolf";"Regionaal uitgestorven";"RE";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3284";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Capreolus";"capreolus";"Capreolus capreolus";"Ree";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3285";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Castoridae";"Castor";"fiber";"Castor fiber";"Europese bever";"Kwetsbaar";"VU";"LC";"IUCN";"B1a(i);D";"Maes_etal_2014";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3287";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Cervus";"elaphus";"Cervus elaphus";"Edelhert";"Kwetsbaar";"VU";"LC";"IUCN";"D";"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3289";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Cricetidae";"Cricetus";"cricetus";"Cricetus cricetus";"Europese hamster";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2c;B1a(i,ii)b(ii,iii);C1;D";"Maes_etal_2014";"Terrestrial";"Agriculture";;"High";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3290";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Soricomorpha";"Soricidae";"Crocidura";"leucodon";"Crocidura leucodon";"Veldspitsmuis";"Bedreigd";"EN";"LC";"IUCN";"A2c;B1a(i)b(ii,iii)";"Maes_etal_2014";"Terrestrial";"Shrubs";;"Low";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3291";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Soricomorpha";"Soricidae";"Crocidura";"russula";"Crocidura russula";"Huisspitsmuis";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Shrubs";;"Low";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3294";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Gliridae";"Eliomys";"quercinus";"Eliomys quercinus";"Eikelmuis";"Bedreigd";"EN";"NT";"IUCN";"B1a(i)b(ii,iii,iv);D1";"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Shortlived";"Low";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3295";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Chiroptera";"Vespertilionidae";"Eptesicus";"serotinus";"Eptesicus serotinus";"Laatvlieger";"Kwetsbaar";"VU";"LC";"IUCN";"C1";"Maes_etal_2014";"Terrestrial";"Shrubs";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3296";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Erinaceomorpha";"Erinaceidae";"Erinaceus";"europaeus";"Erinaceus europaeus";"West-Europese egel";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Eurytopic";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3298";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Felis";"silvestris";"Felis silvestris";"Wilde kat";"Ernstig bedreigd";"CR";"LC";"IUCN";"D";"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3300";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Phocidae";"Halichoerus";"grypus";"Halichoerus grypus";"Grijze zeehond";"Kwetsbaar";"VU";"LC";"IUCN";"D";"Maes_etal_2014";"Marine";"Marine";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3302";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Lepus europaeus";"Haas";"Bijna in gevaar";"NT";"LC";"IUCN";"A2b;B1b(iv)";"Maes_etal_2014";"Terrestrial";"Agriculture";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3303";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Lutra";"lutra";"Lutra lutra";"Europese otter";"Ernstig bedreigd";"CR";"NT";"IUCN";"B1a(i,ii)b(iii);C1;D";"Maes_etal_2014";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3304";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Lynx";"lynx";"Lynx lynx";"Euraziatische lynx";"Onvoldoende data";"DD";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3306";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Martes";"foina";"Martes foina";"Steenmarter";"Momenteel niet in gevaar";"LC";"LC";"IUCN";;"Maes_etal_2014";"Terrestrial";"Eurytopic";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3307";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Martes";"martes";"Martes martes";"Boommarter";"Ernstig bedreigd";"CR";"LC";"IUCN";"B1a(i,ii)b(iii);D";"Maes_etal_2014";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3309";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Meles";"meles";"Meles meles";"Das";"Kwetsbaar";"VU";"LC";"IUCN";"B1b(ii);D";"Maes_etal_2014";"Terrestrial";"Agriculture";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_MAM_2014_3312";"Mammals";2014;"Animalia";"Chordata";"Mammalia";"Rodentia";"Muridae";"Micromys";"minutus";"Micromys minutus";"Dwergmuis";"Bijna in gevaar";"NT";"LC";"IUCN";"B1a(i)b(iii)";"Maes_etal_2014";"Terrestrial";"Shrubs";;"High";"Shortlived";"Low";"Eutrophic";"Vertebrate"
