occurrenceID,type,basisOfRecord,eventID,samplingProtocol,collectedBy,scientificName,individualCount,sex,identifiedBy,dateIdentified,collectionCode,preparations
PT:DOL:95622,event,preservedSpecimen,PT:2010:004:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2012-02-07,MAPC,Wet | 75% alcohol
PT:DOL:95643,event,preservedSpecimen,PT:2010:009:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2012-02-07,MAPC,Wet | 75% alcohol
PT:DOL:95857,event,preservedSpecimen,PT:2011:030:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96528,event,preservedSpecimen,PT:2013:006:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96611,event,preservedSpecimen,PT:2012:025:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97550,event,preservedSpecimen,PT:2013:038:AG,collection by hand,Ana Rita Gonçalves,"Syntormon codinai Parent, 1924",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98067,event,preservedSpecimen,PT:2016:401:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96945,event,preservedSpecimen,PT:2015:172:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97539,event,preservedSpecimen,PT:2013:318:AG,sweep net,Ana Rita Gonçalves,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97722,event,preservedSpecimen,PT:2016:375:RA,sweep net,Rui Andrade,"Syntormon codinai Parent, 1924",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97885,event,preservedSpecimen,PT:2014:036:MP,sweep net,Marc Pollet,"Syntormon denticulatum (Zetterstedt, 1843)",7,1 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95824,event,preservedSpecimen,PT:2011:024:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97997,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96009,event,preservedSpecimen,PT:2011:048:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95607,event,preservedSpecimen,PT:2010:001:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97062,event,preservedSpecimen,PT:2013:016:AG,collection by hand,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97680,event,preservedSpecimen,PT:2012:047:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97579,event,preservedSpecimen,PT:2013:123:AG,sweep net,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98084,event,preservedSpecimen,PT:2016:396:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96797,event,preservedSpecimen,PT:2014:158:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96983,event,preservedSpecimen,PT:2014:194:AG,sweep net,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96596,event,preservedSpecimen,PT:2015:195:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",5,3 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97129,event,preservedSpecimen,PT:2013:242:AG,sweep net,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",5,5 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98091,event,preservedSpecimen,PT:2015:403:AG,sweep net,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",4,0 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98147,event,preservedSpecimen,PT:2015:414:AG,sweep net,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98151,event,preservedSpecimen,PT:2016:416:AG,light trap,Ana Rita Gonçalves,"Syntormon denticulatum (Zetterstedt, 1843)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96782,event,preservedSpecimen,PT:2015:350:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97719,event,preservedSpecimen,PT:2016:375:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97765,event,preservedSpecimen,PT:2016:363:RA,sweep net,Rui Andrade,"Syntormon denticulatum (Zetterstedt, 1843)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95784,event,preservedSpecimen,PT:2011:014:RA,sweep net,Rui Andrade,"Syntormon metathesis (Loew, 1850)",1,0 male | 1 female,Marc Pollet,2012-02-08,MAPC,Wet | 75% alcohol
PT:DOL:95777,event,preservedSpecimen,PT:2011:011:RA,sweep net,Rui Andrade,"Syntormon metathesis (Loew, 1850)",1,0 male | 1 female,Marc Pollet,2012-02-08,MAPC,Wet | 75% alcohol
PT:DOL:96553,event,preservedSpecimen,PT:2012:128:RA,sweep net,Rui Andrade,"Syntormon metathesis (Loew, 1850)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97605,event,preservedSpecimen,PT:2013:274:AG,sweep net,Ana Rita Gonçalves,"Syntormon metathesis (Loew, 1850)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96565,event,preservedSpecimen,PT:2014:289:AG,sweep net,Ana Rita Gonçalves,"Syntormon metathesis (Loew, 1850)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97852,event,preservedSpecimen,PT:2014:004:MP,sweep net,Marc Pollet,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97991,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon mikii Strobl, 1899",5,0 male | 5 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96512,event,preservedSpecimen,PT:2011:246:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95675,event,HumanObservation,PT:2011:006:VJ,observation only,Valter Jacinto,"Syntormon mikii Strobl, 1899",0,0 male | 0 female,Igor Grichanov,2011-04-02,,
PT:DOL:95727,event,preservedSpecimen,PT:2011:010:JA,sweep net,Jorge Mota Almeida,"Syntormon mikii Strobl, 1899",2,0 male | 2 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:95854,event,preservedSpecimen,PT:2011:030:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95990,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97824,event,preservedSpecimen,PT:2014:022:MP,sweep net,Marc Pollet,"Syntormon mikii Strobl, 1899",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97940,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98001,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon mikii Strobl, 1899",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95808,event,preservedSpecimen,PT:2011:022:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",6,3 male | 3 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97542,event,preservedSpecimen,PT:2013:038:AG,collection by hand,Ana Rita Gonçalves,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97128,event,preservedSpecimen,PT:2013:077:AG,collection by hand,Ana Rita Gonçalves,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96556,event,preservedSpecimen,PT:2012:128:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97048,event,preservedSpecimen,PT:2013:131:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97306,event,preservedSpecimen,PT:2013:169:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96940,event,preservedSpecimen,PT:2015:172:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96967,event,preservedSpecimen,PT:2015:201:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97224,event,preservedSpecimen,PT:2014:240:AG,sweep net,Ana Rita Gonçalves,"Syntormon mikii Strobl, 1899",3,0 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96932,event,preservedSpecimen,PT:2015:321:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97755,event,preservedSpecimen,PT:2016:364:RA,sweep net,Rui Andrade,"Syntormon mikii Strobl, 1899",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95823,event,preservedSpecimen,PT:2011:024:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",4,1 male | 3 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97937,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95642,event,preservedSpecimen,PT:2011:108:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,0 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97984,event,preservedSpecimen,PT:2014:017:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97977,event,preservedSpecimen,PT:2014:018:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",49,29 male | 20 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97976,event,preservedSpecimen,PT:2014:009:ADB,sweep net,Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95657,event,preservedSpecimen,PT:2010:015:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95656,event,preservedSpecimen,PT:2010:014:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95690,event,HumanObservation,PT:2011:014:VJ,observation only,Valter Jacinto,"Syntormon pallipes (Fabricius, 1794)",0,0 male | 0 female,Igor Grichanov,2011-05-15,,
PT:DOL:95653,event,preservedSpecimen,PT:2010:012:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97983,event,preservedSpecimen,PT:2014:017:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",29,17 male | 12 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95639,event,preservedSpecimen,PT:2010:008:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97967,event,preservedSpecimen,PT:2014:006:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95631,event,preservedSpecimen,PT:2010:006:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95627,event,preservedSpecimen,PT:2010:055:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97877,event,preservedSpecimen,PT:2014:040:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95606,event,preservedSpecimen,PT:2010:001:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95655,event,preservedSpecimen,PT:2010:013:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95755,event,preservedSpecimen,PT:2011:004:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",9,7 male | 2 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97827,event,preservedSpecimen,PT:2014:022:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95807,event,preservedSpecimen,PT:2011:022:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",4,1 male | 3 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95797,event,preservedSpecimen,PT:2011:019:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95790,event,preservedSpecimen,PT:2011:017:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:98000,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",12,1 male | 11 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97978,event,preservedSpecimen,PT:2014:018:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95773,event,preservedSpecimen,PT:2011:010:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97826,event,preservedSpecimen,PT:2014:022:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97836,event,preservedSpecimen,PT:2014:020:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95744,event,preservedSpecimen,PT:2011:002:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",4,1 male | 3 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95726,event,preservedSpecimen,PT:2011:010:JA,sweep net,Jorge Mota Almeida,"Syntormon pallipes (Fabricius, 1794)",2,2 male | 0 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:97989,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",19,4 male | 15 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97988,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",181,79 male | 102 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95712,event,preservedSpecimen,PT:2011:004:JA,sweep net,Jorge Mota Almeida,"Syntormon pallipes (Fabricius, 1794)",2,1 male | 1 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:97999,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",176,78 male | 98 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96039,event,preservedSpecimen,PT:2011:056:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96214,event,preservedSpecimen,PT:2010:050:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95882,event,preservedSpecimen,PT:2009:012:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96218,event,preservedSpecimen,PT:2011:115:RA,yellow pan trap,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95886,event,preservedSpecimen,PT:2009:014:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,0 male | 2 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96220,event,preservedSpecimen,PT:2011:116:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96225,event,preservedSpecimen,PT:2011:120:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,2 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97930,event,preservedSpecimen,PT:2014:029:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96266,event,preservedSpecimen,PT:2011:126:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,2 male | 1 female,Marc Pollet,2011-12-14,MAPC,Wet | 75% alcohol
PT:DOL:96105,event,preservedSpecimen,PT:2011:068:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,1 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95833,event,preservedSpecimen,PT:2011:026:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95906,event,preservedSpecimen,PT:2009:023:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96032,event,preservedSpecimen,PT:2011:055:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96458,event,preservedSpecimen,PT:2011:235:RA,collection by hand,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,3 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96002,event,preservedSpecimen,PT:2011:048:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",5,4 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95925,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,0 male | 3 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95999,event,preservedSpecimen,PT:2011:047:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96467,event,preservedSpecimen,PT:2011:237:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:97966,event,preservedSpecimen,PT:2014:006:MP,sweep net,Marc Pollet,"Syntormon pallipes (Fabricius, 1794)",10,4 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95949,event,preservedSpecimen,PT:2011:036:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,0 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96484,event,preservedSpecimen,PT:2011:239:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96047,event,preservedSpecimen,PT:2011:057:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",4,2 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96190,event,preservedSpecimen,PT:2010:022:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95834,event,preservedSpecimen,PT:2011:027:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,3 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96200,event,preservedSpecimen,PT:2010:032:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96187,event,preservedSpecimen,PT:2010:031:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,0 male | 3 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96188,event,preservedSpecimen,PT:2011:085:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95853,event,preservedSpecimen,PT:2011:030:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96199,event,preservedSpecimen,PT:2010:026:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96202,event,preservedSpecimen,PT:2010:037:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",2,1 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97936,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Syntormon pallipes (Fabricius, 1794)",21,11 male | 10 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96205,event,preservedSpecimen,PT:2010:040:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96197,event,preservedSpecimen,PT:2010:024:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",3,1 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96210,event,preservedSpecimen,PT:2010:043:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96211,event,preservedSpecimen,PT:2010:048:RA,sweep net,Rui Andrade,"Syntormon pallipes (Fabricius, 1794)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
